"source","target","vol","no","timeset"
"2680","11476","37","1","2015-01-08T00:00:00"
"6117","11477","37","1","2015-01-08T00:00:00"
"5541","11478","37","2","2015-01-22T00:00:00"
"5541","11479","37","2","2015-01-22T00:00:00"
"3845","11480","37","2","2015-01-22T00:00:00"
"11481","1999","37","2","2015-01-22T00:00:00"
"4383","11482","37","2","2015-01-22T00:00:00"
"9236","11483","37","2","2015-01-22T00:00:00"
"1334","11484","37","2","2015-01-22T00:00:00"
"5906","6616","37","3","2015-02-05T00:00:00"
"10570","11485","37","3","2015-02-05T00:00:00"
"10570","11486","37","3","2015-02-05T00:00:00"
"8174","11487","37","3","2015-02-05T00:00:00"
"8174","11488","37","3","2015-02-05T00:00:00"
"8174","4724","37","3","2015-02-05T00:00:00"
"842","11489","37","3","2015-02-05T00:00:00"
"8061","11490","37","3","2015-02-05T00:00:00"
"11119","11491","37","3","2015-02-05T00:00:00"
"8847","10048","37","3","2015-02-05T00:00:00"
"10826","11492","37","3","2015-02-05T00:00:00"
"833","434","37","4","2015-02-19T00:00:00"
"833","434","37","4","2015-02-19T00:00:00"
"10627","9955","37","4","2015-02-19T00:00:00"
"10283","11493","37","4","2015-02-19T00:00:00"
"11494","11005","37","4","2015-02-19T00:00:00"
"11045","3989","37","4","2015-02-19T00:00:00"
"4771","8281","37","4","2015-02-19T00:00:00"
"9742","11495","37","4","2015-02-19T00:00:00"
"11283","11496","37","4","2015-02-19T00:00:00"
"4121","11497","37","5","2015-03-05T00:00:00"
"4121","7914","37","5","2015-03-05T00:00:00"
"1334","3261","37","5","2015-03-05T00:00:00"
"2096","11498","37","5","2015-03-05T00:00:00"
"4432","11499","37","5","2015-03-05T00:00:00"
"11500","653","37","5","2015-03-05T00:00:00"
"3036","11501","37","5","2015-03-05T00:00:00"
"11502","11503","37","5","2015-03-05T00:00:00"
"658","11504","37","5","2015-03-05T00:00:00"
"11505","11506","37","6","2015-03-19T00:00:00"
"8172","10863","37","6","2015-03-19T00:00:00"
"9786","11507","37","6","2015-03-19T00:00:00"
"9786","11508","37","6","2015-03-19T00:00:00"
"9977","11509","37","6","2015-03-19T00:00:00"
"6626","11510","37","6","2015-03-19T00:00:00"
"9607","9493","37","6","2015-03-19T00:00:00"
"11511","10071","37","6","2015-03-19T00:00:00"
"10310","8059","37","6","2015-03-19T00:00:00"
"11512","11513","37","6","2015-03-19T00:00:00"
"11481","11514","37","7","2015-04-09T00:00:00"
"9467","8069","37","7","2015-04-09T00:00:00"
"11282","11515","37","7","2015-04-09T00:00:00"
"7277","9599","37","7","2015-04-09T00:00:00"
"7570","11516","37","7","2015-04-09T00:00:00"
"2285","10000","37","8","2015-04-23T00:00:00"
"2285","11517","37","8","2015-04-23T00:00:00"
"2285","2100","37","8","2015-04-23T00:00:00"
"2285","11518","37","8","2015-04-23T00:00:00"
"2285","11519","37","8","2015-04-23T00:00:00"
"11280","11520","37","8","2015-04-23T00:00:00"
"11280","11521","37","8","2015-04-23T00:00:00"
"9914","11522","37","8","2015-04-23T00:00:00"
"4873","11523","37","8","2015-04-23T00:00:00"
"8059","1495","37","8","2015-04-23T00:00:00"
"6661","11524","37","8","2015-04-23T00:00:00"
"1334","10385","37","8","2015-04-23T00:00:00"
"173","11525","37","9","2015-05-07T00:00:00"
"8326","6631","37","9","2015-05-07T00:00:00"
"1920","11526","37","9","2015-05-07T00:00:00"
"10921","11527","37","9","2015-05-07T00:00:00"
"11481","11528","37","9","2015-05-07T00:00:00"
"9641","291","37","9","2015-05-07T00:00:00"
"9236","11529","37","9","2015-05-07T00:00:00"
"6422","91","37","10","2015-05-21T00:00:00"
"10496","11530","37","10","2015-05-21T00:00:00"
"8172","9752","37","10","2015-05-21T00:00:00"
"7458","11531","37","10","2015-05-21T00:00:00"
"11532","10430","37","10","2015-05-21T00:00:00"
"11532","10430","37","10","2015-05-21T00:00:00"
"6287","11533","37","10","2015-05-21T00:00:00"
"11331","11534","37","10","2015-05-21T00:00:00"
"11331","11535","37","10","2015-05-21T00:00:00"
"8191","11536","37","10","2015-05-21T00:00:00"
"8191","11537","37","10","2015-05-21T00:00:00"
"8191","11538","37","10","2015-05-21T00:00:00"
"8191","11539","37","10","2015-05-21T00:00:00"
"2098","7114","37","11","2015-06-04T00:00:00"
"5824","11540","37","11","2015-06-04T00:00:00"
"707","22","37","11","2015-06-04T00:00:00"
"8529","9291","37","11","2015-06-04T00:00:00"
"8529","11541","37","11","2015-06-04T00:00:00"
"10302","11542","37","11","2015-06-04T00:00:00"
"658","951","37","11","2015-06-04T00:00:00"
"658","2096","37","11","2015-06-04T00:00:00"
"658","11543","37","11","2015-06-04T00:00:00"
"658","11544","37","11","2015-06-04T00:00:00"
"10645","11545","37","11","2015-06-04T00:00:00"
"8059","1920","37","12","2015-06-18T00:00:00"
"9421","11546","37","12","2015-06-18T00:00:00"
"1334","11547","37","12","2015-06-18T00:00:00"
"509","7035","37","12","2015-06-18T00:00:00"
"9089","11548","37","12","2015-06-18T00:00:00"
"11549","3065","37","12","2015-06-18T00:00:00"
"10120","10836","37","12","2015-06-18T00:00:00"
"10120","9300","37","12","2015-06-18T00:00:00"
"6280","11550","37","12","2015-06-18T00:00:00"
"4259","11551","37","12","2015-06-18T00:00:00"
"535","58","37","13","2015-07-02T00:00:00"
"7277","5499","37","13","2015-07-02T00:00:00"
"7277","5499","37","13","2015-07-02T00:00:00"
"7277","5499","37","13","2015-07-02T00:00:00"
"7277","5499","37","13","2015-07-02T00:00:00"
"7277","1893","37","13","2015-07-02T00:00:00"
"11552","806","37","13","2015-07-02T00:00:00"
"707","4881","37","13","2015-07-02T00:00:00"
"11354","11553","37","13","2015-07-02T00:00:00"
"11354","11554","37","13","2015-07-02T00:00:00"
"4006","6835","37","13","2015-07-02T00:00:00"
"8566","7628","37","13","2015-07-02T00:00:00"
"8061","4638","37","13","2015-07-02T00:00:00"
"833","1246","37","14","2015-07-16T00:00:00"
"833","1246","37","14","2015-07-16T00:00:00"
"11224","11555","37","14","2015-07-16T00:00:00"
"11224","11556","37","14","2015-07-16T00:00:00"
"11224","9661","37","14","2015-07-16T00:00:00"
"11224","11557","37","14","2015-07-16T00:00:00"
"929","1389","37","14","2015-07-16T00:00:00"
"10647","11558","37","14","2015-07-16T00:00:00"
"10283","7222","37","14","2015-07-16T00:00:00"
"10283","7222","37","14","2015-07-16T00:00:00"
"10283","11559","37","14","2015-07-16T00:00:00"
"4071","11560","37","14","2015-07-16T00:00:00"
"11561","11562","37","14","2015-07-16T00:00:00"
"11563","11564","37","14","2015-07-16T00:00:00"
"10570","10013","37","14","2015-07-16T00:00:00"
"9481","11565","37","14","2015-07-16T00:00:00"
"6598","5043","37","14","2015-07-16T00:00:00"
"6865","10921","37","15","2015-07-30T00:00:00"
"438","11566","37","15","2015-07-30T00:00:00"
"438","8197","37","15","2015-07-30T00:00:00"
"1334","11567","37","15","2015-07-30T00:00:00"
"6825","11568","37","15","2015-07-30T00:00:00"
"7484","11569","37","15","2015-07-30T00:00:00"
"7484","6502","37","15","2015-07-30T00:00:00"
"7484","2421","37","15","2015-07-30T00:00:00"
"7484","11570","37","15","2015-07-30T00:00:00"
"7484","2430","37","15","2015-07-30T00:00:00"
"7496","9739","37","15","2015-07-30T00:00:00"
"5906","9128","37","15","2015-07-30T00:00:00"
"7552","1889","37","15","2015-07-30T00:00:00"
"7552","1889","37","15","2015-07-30T00:00:00"
"7673","11571","37","16","2015-08-27T00:00:00"
"2096","11572","37","16","2015-08-27T00:00:00"
"10166","9960","37","16","2015-08-27T00:00:00"
"10166","1246","37","16","2015-08-27T00:00:00"
"8172","11573","37","16","2015-08-27T00:00:00"
"8172","11573","37","16","2015-08-27T00:00:00"
"8770","11574","37","16","2015-08-27T00:00:00"
"10986","11575","37","16","2015-08-27T00:00:00"
"10305","11576","37","16","2015-08-27T00:00:00"
"4121","9704","37","17","2015-09-10T00:00:00"
"4121","11577","37","17","2015-09-10T00:00:00"
"9872","9871","37","17","2015-09-10T00:00:00"
"8987","11488","37","17","2015-09-10T00:00:00"
"6756","11578","37","17","2015-09-10T00:00:00"
"11579","11580","37","17","2015-09-10T00:00:00"
"5764","11581","37","17","2015-09-10T00:00:00"
"5764","11582","37","17","2015-09-10T00:00:00"
"9948","11583","37","17","2015-09-10T00:00:00"
"11584","10582","37","17","2015-09-10T00:00:00"
"11584","11585","37","17","2015-09-10T00:00:00"
"4488","11586","37","17","2015-09-10T00:00:00"
"10821","11587","37","18","2015-09-24T00:00:00"
"5531","11588","37","18","2015-09-24T00:00:00"
"7458","8703","37","18","2015-09-24T00:00:00"
"3845","11589","37","18","2015-09-24T00:00:00"
"7484","11590","37","18","2015-09-24T00:00:00"
"3036","8442","37","18","2015-09-24T00:00:00"
"8113","10064","37","18","2015-09-24T00:00:00"
"1334","7543","37","18","2015-09-24T00:00:00"
"10826","11591","37","18","2015-09-24T00:00:00"
"7329","9957","37","18","2015-09-24T00:00:00"
"7329","11153","37","18","2015-09-24T00:00:00"
"7329","11592","37","18","2015-09-24T00:00:00"
"173","11593","37","19","2015-10-08T00:00:00"
"5516","11594","37","19","2015-10-08T00:00:00"
"5516","11595","37","19","2015-10-08T00:00:00"
"10986","11596","37","19","2015-10-08T00:00:00"
"10986","8497","37","19","2015-10-08T00:00:00"
"4771","9141","37","19","2015-10-08T00:00:00"
"833","11597","37","19","2015-10-08T00:00:00"
"11393","11598","37","19","2015-10-08T00:00:00"
"4900","11599","37","19","2015-10-08T00:00:00"
"2285","9421","37","20","2015-10-22T00:00:00"
"5756","10508","37","20","2015-10-22T00:00:00"
"10836","8566","37","20","2015-10-22T00:00:00"
"9977","11600","37","20","2015-10-22T00:00:00"
"11601","11602","37","20","2015-10-22T00:00:00"
"11230","11603","37","20","2015-10-22T00:00:00"
"10950","11604","37","20","2015-10-22T00:00:00"
"8061","11605","37","20","2015-10-22T00:00:00"
"2098","4768","37","20","2015-10-22T00:00:00"
"9481","11606","37","21","2015-11-05T00:00:00"
"1334","11607","37","21","2015-11-05T00:00:00"
"11436","11608","37","21","2015-11-05T00:00:00"
"6117","11609","37","21","2015-11-05T00:00:00"
"7484","11610","37","21","2015-11-05T00:00:00"
"7484","11611","37","21","2015-11-05T00:00:00"
"7484","9273","37","21","2015-11-05T00:00:00"
"7484","11612","37","21","2015-11-05T00:00:00"
"7484","9698","37","21","2015-11-05T00:00:00"
"3641","5630","37","21","2015-11-05T00:00:00"
"5906","10718","37","21","2015-11-05T00:00:00"
"5541","11613","37","21","2015-11-05T00:00:00"
"8172","11614","37","21","2015-11-05T00:00:00"
"10534","11615","37","21","2015-11-05T00:00:00"
"10048","11616","37","22","2015-11-19T00:00:00"
"9344","1681","37","22","2015-11-19T00:00:00"
"1920","11617","37","22","2015-11-19T00:00:00"
"4688","11618","37","22","2015-11-19T00:00:00"
"4006","11619","37","22","2015-11-19T00:00:00"
"11221","11620","37","22","2015-11-19T00:00:00"
"8051","929","37","22","2015-11-19T00:00:00"
"7329","11167","37","23","2015-12-03T00:00:00"
"11621","11622","37","23","2015-12-03T00:00:00"
"219","11623","37","23","2015-12-03T00:00:00"
"6825","9624","37","23","2015-12-03T00:00:00"
"6865","11624","37","23","2015-12-03T00:00:00"
"10545","11625","37","23","2015-12-03T00:00:00"
"6536","4873","37","23","2015-12-03T00:00:00"
"6536","4873","37","23","2015-12-03T00:00:00"
"10166","2853","37","23","2015-12-03T00:00:00"
"10166","8728","37","23","2015-12-03T00:00:00"
"10166","11626","37","23","2015-12-03T00:00:00"
"10166","11627","37","23","2015-12-03T00:00:00"
"8051","6580","37","23","2015-12-03T00:00:00"
"10826","11628","37","23","2015-12-03T00:00:00"
"10826","11629","37","23","2015-12-03T00:00:00"
"10826","11630","37","23","2015-12-03T00:00:00"
"10283","5516","38","1","2016-01-07T00:00:00"
"10337","5043","38","1","2016-01-07T00:00:00"
"10498","11631","38","1","2016-01-07T00:00:00"
"11561","11632","38","1","2016-01-07T00:00:00"
"11633","11634","38","1","2016-01-07T00:00:00"
"9948","11635","38","1","2016-01-07T00:00:00"
"1334","11636","38","2","2016-01-21T00:00:00"
"7552","11637","38","2","2016-01-21T00:00:00"
"7552","7661","38","2","2016-01-21T00:00:00"
"7552","9211","38","2","2016-01-21T00:00:00"
"7552","6628","38","2","2016-01-21T00:00:00"
"10836","535","38","2","2016-01-21T00:00:00"
"11638","6626","38","2","2016-01-21T00:00:00"
"5270","11639","38","2","2016-01-21T00:00:00"
"6531","11640","38","2","2016-01-21T00:00:00"
"6531","11641","38","2","2016-01-21T00:00:00"
"9344","11642","38","2","2016-01-21T00:00:00"
"5906","11643","38","2","2016-01-21T00:00:00"
"7585","4399","38","2","2016-01-21T00:00:00"
"7585","11644","38","2","2016-01-21T00:00:00"
"7585","7544","38","2","2016-01-21T00:00:00"
"11645","11646","38","3","2016-02-04T00:00:00"
"11112","11647","38","3","2016-02-04T00:00:00"
"11112","11648","38","3","2016-02-04T00:00:00"
"6598","2816","38","3","2016-02-04T00:00:00"
"7484","11649","38","3","2016-02-04T00:00:00"
"7484","11650","38","3","2016-02-04T00:00:00"
"7484","11651","38","3","2016-02-04T00:00:00"
"10627","11652","38","3","2016-02-04T00:00:00"
"11036","11653","38","3","2016-02-04T00:00:00"
"11085","5134","38","3","2016-02-04T00:00:00"
"11085","11654","38","3","2016-02-04T00:00:00"
"8172","11655","38","3","2016-02-04T00:00:00"
"8172","8783","38","3","2016-02-04T00:00:00"
"2098","6551","38","4","2016-02-18T00:00:00"
"6531","11656","38","4","2016-02-18T00:00:00"
"6531","11657","38","4","2016-02-18T00:00:00"
"11658","11659","38","4","2016-02-18T00:00:00"
"6865","438","38","4","2016-02-18T00:00:00"
"9742","9027","38","4","2016-02-18T00:00:00"
"11532","1055","38","4","2016-02-18T00:00:00"
"11660","11661","38","4","2016-02-18T00:00:00"
"11660","11662","38","4","2016-02-18T00:00:00"
"11660","11663","38","4","2016-02-18T00:00:00"
"11660","11664","38","4","2016-02-18T00:00:00"
"11660","11665","38","4","2016-02-18T00:00:00"
"1664","11666","38","5","2016-03-03T00:00:00"
"6422","11667","38","5","2016-03-03T00:00:00"
"258","11668","38","5","2016-03-03T00:00:00"
"10645","5125","38","5","2016-03-03T00:00:00"
"8453","2285","38","5","2016-03-03T00:00:00"
"7543","11669","38","5","2016-03-03T00:00:00"
"8051","11670","38","5","2016-03-03T00:00:00"
"3695","11671","38","6","2016-03-17T00:00:00"
"5270","11672","38","6","2016-03-17T00:00:00"
"5270","11673","38","6","2016-03-17T00:00:00"
"5270","9444","38","6","2016-03-17T00:00:00"
"5270","11674","38","6","2016-03-17T00:00:00"
"5270","10162","38","6","2016-03-17T00:00:00"
"5270","11675","38","6","2016-03-17T00:00:00"
"4119","2928","38","6","2016-03-17T00:00:00"
"10570","2122","38","6","2016-03-17T00:00:00"
"11676","11677","38","6","2016-03-17T00:00:00"
"11678","11679","38","6","2016-03-17T00:00:00"
"5541","11680","38","6","2016-03-17T00:00:00"
"8281","6976","38","6","2016-03-17T00:00:00"
"1334","9999","38","6","2016-03-17T00:00:00"
"11681","10878","38","7","2016-03-31T00:00:00"
"11215","11682","38","7","2016-03-31T00:00:00"
"8051","11683","38","7","2016-03-31T00:00:00"
"7277","11684","38","7","2016-03-31T00:00:00"
"7329","1316","38","7","2016-03-31T00:00:00"
"2285","8191","38","7","2016-03-31T00:00:00"
"2285","11072","38","7","2016-03-31T00:00:00"
"11561","11685","38","7","2016-03-31T00:00:00"
"9872","11686","38","7","2016-03-31T00:00:00"
"8059","22","38","8","2016-04-21T00:00:00"
"1334","11687","38","8","2016-04-21T00:00:00"
"8780","11688","38","8","2016-04-21T00:00:00"
"8780","11689","38","8","2016-04-21T00:00:00"
"11690","11691","38","8","2016-04-21T00:00:00"
"11692","11693","38","8","2016-04-21T00:00:00"
"707","11694","38","8","2016-04-21T00:00:00"
"2096","11695","38","9","2016-05-05T00:00:00"
"8172","3509","38","9","2016-05-05T00:00:00"
"7856","11696","38","9","2016-05-05T00:00:00"
"7856","11696","38","9","2016-05-05T00:00:00"
"10305","11697","38","9","2016-05-05T00:00:00"
"8113","10015","38","9","2016-05-05T00:00:00"
"11698","6797","38","9","2016-05-05T00:00:00"
"11698","11699","38","9","2016-05-05T00:00:00"
"9922","10116","38","9","2016-05-05T00:00:00"
"6825","11700","38","9","2016-05-05T00:00:00"
"11701","11702","38","9","2016-05-05T00:00:00"
"11701","11702","38","9","2016-05-05T00:00:00"
"11701","11702","38","9","2016-05-05T00:00:00"
"11045","11703","38","9","2016-05-05T00:00:00"
"11420","11704","38","10","2016-05-19T00:00:00"
"11420","11705","38","10","2016-05-19T00:00:00"
"11706","11707","38","10","2016-05-19T00:00:00"
"11706","11708","38","10","2016-05-19T00:00:00"
"4071","11709","38","10","2016-05-19T00:00:00"
"9481","11710","38","10","2016-05-19T00:00:00"
"11711","1201","38","10","2016-05-19T00:00:00"
"11711","11712","38","10","2016-05-19T00:00:00"
"11711","11713","38","10","2016-05-19T00:00:00"
"11711","11714","38","10","2016-05-19T00:00:00"
"11711","11715","38","10","2016-05-19T00:00:00"
"1979","2885","38","10","2016-05-19T00:00:00"
"11020","11716","38","10","2016-05-19T00:00:00"
"10672","11717","38","10","2016-05-19T00:00:00"
"10009","1787","38","11","2016-06-02T00:00:00"
"11221","11718","38","11","2016-06-02T00:00:00"
"173","11719","38","11","2016-06-02T00:00:00"
"453","6350","38","11","2016-06-02T00:00:00"
"8174","11720","38","11","2016-06-02T00:00:00"
"10000","6977","38","11","2016-06-02T00:00:00"
"2870","7704","38","11","2016-06-02T00:00:00"
"11546","9833","38","12","2016-06-16T00:00:00"
"5270","11721","38","12","2016-06-16T00:00:00"
"5270","9611","38","12","2016-06-16T00:00:00"
"1026","11722","38","12","2016-06-16T00:00:00"
"842","11723","38","12","2016-06-16T00:00:00"
"11045","4938","38","12","2016-06-16T00:00:00"
"707","11724","38","12","2016-06-16T00:00:00"
"4771","11725","38","12","2016-06-16T00:00:00"
"10337","11726","38","12","2016-06-16T00:00:00"
"10833","11727","38","12","2016-06-16T00:00:00"
"11230","718","38","12","2016-06-16T00:00:00"
"10921","11728","38","13","2016-06-30T00:00:00"
"10921","11729","38","13","2016-06-30T00:00:00"
"8680","10874","38","13","2016-06-30T00:00:00"
"4383","11730","38","13","2016-06-30T00:00:00"
"7570","11731","38","13","2016-06-30T00:00:00"
"7570","11732","38","13","2016-06-30T00:00:00"
"6641","11733","38","13","2016-06-30T00:00:00"
"11020","577","38","14","2016-07-14T00:00:00"
"11020","11734","38","14","2016-07-14T00:00:00"
"11020","11735","38","14","2016-07-14T00:00:00"
"5906","8890","38","14","2016-07-14T00:00:00"
"6531","11736","38","14","2016-07-14T00:00:00"
"447","11737","38","14","2016-07-14T00:00:00"
"5541","11738","38","14","2016-07-14T00:00:00"
"10310","11739","38","14","2016-07-14T00:00:00"
"8061","11740","38","14","2016-07-14T00:00:00"
"929","11741","38","14","2016-07-14T00:00:00"
"9481","11112","38","14","2016-07-14T00:00:00"
"9833","11742","38","15","2016-07-28T00:00:00"
"3641","10710","38","15","2016-07-28T00:00:00"
"11676","11743","38","15","2016-07-28T00:00:00"
"10283","11744","38","15","2016-07-28T00:00:00"
"1334","9104","38","15","2016-07-28T00:00:00"
"2096","2057","38","15","2016-07-28T00:00:00"
"3620","11745","38","15","2016-07-28T00:00:00"
"10243","10545","38","15","2016-07-28T00:00:00"
"3845","11746","38","15","2016-07-28T00:00:00"
"11747","11748","38","15","2016-07-28T00:00:00"
"11747","11749","38","15","2016-07-28T00:00:00"
"11747","11750","38","15","2016-07-28T00:00:00"
"4119","11751","38","16","2016-08-11T00:00:00"
"4119","11751","38","16","2016-08-11T00:00:00"
"8059","689","38","16","2016-08-11T00:00:00"
"1211","11752","38","16","2016-08-11T00:00:00"
"7458","11753","38","16","2016-08-11T00:00:00"
"7458","11754","38","16","2016-08-11T00:00:00"
"7458","11755","38","16","2016-08-11T00:00:00"
"10645","11444","38","16","2016-08-11T00:00:00"
"11060","11756","38","16","2016-08-11T00:00:00"
"11265","8995","38","16","2016-08-11T00:00:00"
"11757","6865","38","16","2016-08-11T00:00:00"
"11282","1018","38","16","2016-08-11T00:00:00"
"2098","11758","38","17","2016-09-08T00:00:00"
"11759","11760","38","17","2016-09-08T00:00:00"
"11761","11762","38","17","2016-09-08T00:00:00"
"10496","6735","38","17","2016-09-08T00:00:00"
"1664","7955","38","17","2016-09-08T00:00:00"
"1290","11763","38","17","2016-09-08T00:00:00"
"9742","1254","38","17","2016-09-08T00:00:00"
"11008","11764","38","17","2016-09-08T00:00:00"
"5764","11207","38","18","2016-09-22T00:00:00"
"5531","11765","38","18","2016-09-22T00:00:00"
"707","8256","38","18","2016-09-22T00:00:00"
"4581","11766","38","18","2016-09-22T00:00:00"
"9467","11767","38","18","2016-09-22T00:00:00"
"9132","8037","38","18","2016-09-22T00:00:00"
"11768","6784","38","18","2016-09-22T00:00:00"
"9236","11769","38","18","2016-09-22T00:00:00"
"502","9849","38","18","2016-09-22T00:00:00"
"11770","11771","38","18","2016-09-22T00:00:00"
"11772","11773","38","18","2016-09-22T00:00:00"
"1334","1409","38","19","2016-10-06T00:00:00"
"5208","11774","38","19","2016-10-06T00:00:00"
"10053","11775","38","19","2016-10-06T00:00:00"
"6422","11776","38","19","2016-10-06T00:00:00"
"11481","11777","38","19","2016-10-06T00:00:00"
"10781","11778","38","19","2016-10-06T00:00:00"
"10781","11779","38","19","2016-10-06T00:00:00"
"9641","11780","38","19","2016-10-06T00:00:00"
"8174","11781","38","19","2016-10-06T00:00:00"
"8174","11781","38","19","2016-10-06T00:00:00"
"6287","11782","38","19","2016-10-06T00:00:00"
"11783","11784","38","19","2016-10-06T00:00:00"
"11261","11785","38","19","2016-10-06T00:00:00"
"8172","4014","38","19","2016-10-06T00:00:00"
"5390","11786","38","20","2016-10-20T00:00:00"
"5906","11787","38","20","2016-10-20T00:00:00"
"6693","5921","38","20","2016-10-20T00:00:00"
"6693","1076","38","20","2016-10-20T00:00:00"
"6693","11788","38","20","2016-10-20T00:00:00"
"9421","10040","38","20","2016-10-20T00:00:00"
"8191","11789","38","20","2016-10-20T00:00:00"
"6865","11790","38","20","2016-10-20T00:00:00"
"6865","11791","38","20","2016-10-20T00:00:00"
"3036","8572","38","20","2016-10-20T00:00:00"
"10179","11792","38","20","2016-10-20T00:00:00"
"9765","11793","38","20","2016-10-20T00:00:00"
"833","9960","38","20","2016-10-20T00:00:00"
"5756","10727","38","21","2016-11-03T00:00:00"
"8059","2912","38","21","2016-11-03T00:00:00"
"8059","1833","38","21","2016-11-03T00:00:00"
"8059","5058","38","21","2016-11-03T00:00:00"
"8059","435","38","21","2016-11-03T00:00:00"
"7673","11794","38","21","2016-11-03T00:00:00"
"7673","11557","38","21","2016-11-03T00:00:00"
"7673","11795","38","21","2016-11-03T00:00:00"
"5541","11796","38","21","2016-11-03T00:00:00"
"11797","11798","38","21","2016-11-03T00:00:00"
"7052","11799","38","21","2016-11-03T00:00:00"
"8051","1996","38","21","2016-11-03T00:00:00"
"9089","11800","38","21","2016-11-03T00:00:00"
"9089","11800","38","21","2016-11-03T00:00:00"
"9089","11801","38","21","2016-11-03T00:00:00"
"9089","11802","38","21","2016-11-03T00:00:00"
"9948","11803","38","21","2016-11-03T00:00:00"
"7074","11804","38","21","2016-11-03T00:00:00"
"7484","10968","38","22","2016-11-17T00:00:00"
"10921","11805","38","22","2016-11-17T00:00:00"
"10921","11806","38","22","2016-11-17T00:00:00"
"10921","11807","38","22","2016-11-17T00:00:00"
"10921","11808","38","22","2016-11-17T00:00:00"
"10921","11809","38","22","2016-11-17T00:00:00"
"10921","11810","38","22","2016-11-17T00:00:00"
"10921","11811","38","22","2016-11-17T00:00:00"
"10921","11812","38","22","2016-11-17T00:00:00"
"2096","11813","38","22","2016-11-17T00:00:00"
"11621","10890","38","22","2016-11-17T00:00:00"
"8377","11814","38","22","2016-11-17T00:00:00"
"11645","11815","38","22","2016-11-17T00:00:00"
"7082","4093","38","22","2016-11-17T00:00:00"
"9481","11816","38","22","2016-11-17T00:00:00"
"6117","11817","38","22","2016-11-17T00:00:00"
"8153","11818","38","22","2016-11-17T00:00:00"
"10414","11819","38","22","2016-11-17T00:00:00"
"10414","9473","38","22","2016-11-17T00:00:00"
"833","10863","38","23","2016-12-01T00:00:00"
"6825","11820","38","23","2016-12-01T00:00:00"
"4071","5709","38","23","2016-12-01T00:00:00"
"11821","11822","38","23","2016-12-01T00:00:00"
"11821","10941","38","23","2016-12-01T00:00:00"
"9872","8537","38","23","2016-12-01T00:00:00"
"11436","10676","38","23","2016-12-01T00:00:00"
"4006","11823","38","23","2016-12-01T00:00:00"
"5824","11824","38","23","2016-12-01T00:00:00"
"10048","11215","39","1","2017-01-05T00:00:00"
"375","11825","39","1","2017-01-05T00:00:00"
"10496","11826","39","1","2017-01-05T00:00:00"
"10496","11827","39","1","2017-01-05T00:00:00"
"1026","11828","39","1","2017-01-05T00:00:00"
"7856","10138","39","1","2017-01-05T00:00:00"
"7856","11829","39","1","2017-01-05T00:00:00"
"7856","10093","39","1","2017-01-05T00:00:00"
"7856","8320","39","1","2017-01-05T00:00:00"
"11830","9120","39","1","2017-01-05T00:00:00"
"11830","11831","39","1","2017-01-05T00:00:00"
"10986","11832","39","1","2017-01-05T00:00:00"
"8113","6756","39","1","2017-01-05T00:00:00"
"2098","11833","39","1","2017-01-05T00:00:00"
"11834","9878","39","2","2017-01-19T00:00:00"
"7585","11835","39","2","2017-01-19T00:00:00"
"7585","11836","39","2","2017-01-19T00:00:00"
"8061","10715","39","2","2017-01-19T00:00:00"
"5270","11837","39","2","2017-01-19T00:00:00"
"9467","11838","39","2","2017-01-19T00:00:00"
"11687","11839","39","2","2017-01-19T00:00:00"
"7484","9571","39","2","2017-01-19T00:00:00"
"3695","11840","39","3","2017-02-02T00:00:00"
"11546","11841","39","3","2017-02-02T00:00:00"
"1334","11842","39","3","2017-02-02T00:00:00"
"1334","11842","39","3","2017-02-02T00:00:00"
"11604","11843","39","3","2017-02-02T00:00:00"
"11604","11844","39","3","2017-02-02T00:00:00"
"11411","11845","39","3","2017-02-02T00:00:00"
"11681","11846","39","3","2017-02-02T00:00:00"
"11681","11847","39","3","2017-02-02T00:00:00"
"11681","11848","39","3","2017-02-02T00:00:00"
"842","11849","39","3","2017-02-02T00:00:00"
"9288","4358","39","3","2017-02-02T00:00:00"
"11020","11850","39","3","2017-02-02T00:00:00"
"11020","11851","39","3","2017-02-02T00:00:00"
"11020","11852","39","3","2017-02-02T00:00:00"
"453","11853","39","4","2017-02-16T00:00:00"
"9571","11854","39","4","2017-02-16T00:00:00"
"11783","8798","39","4","2017-02-16T00:00:00"
"11783","11855","39","4","2017-02-16T00:00:00"
"658","38","39","4","2017-02-16T00:00:00"
"658","9592","39","4","2017-02-16T00:00:00"
"11331","10329","39","4","2017-02-16T00:00:00"
"11331","11856","39","4","2017-02-16T00:00:00"
"6641","11857","39","4","2017-02-16T00:00:00"
"11223","11858","39","4","2017-02-16T00:00:00"
"11223","11859","39","4","2017-02-16T00:00:00"
"11860","11861","39","4","2017-02-16T00:00:00"
"5516","11862","39","5","2017-03-02T00:00:00"
"5516","11863","39","5","2017-03-02T00:00:00"
"8174","11864","39","5","2017-03-02T00:00:00"
"8174","11865","39","5","2017-03-02T00:00:00"
"8174","9015","39","5","2017-03-02T00:00:00"
"10391","11866","39","5","2017-03-02T00:00:00"
"1334","9575","39","5","2017-03-02T00:00:00"
"8172","11564","39","5","2017-03-02T00:00:00"
"8172","11564","39","5","2017-03-02T00:00:00"
"8326","11867","39","5","2017-03-02T00:00:00"
"9718","11868","39","5","2017-03-02T00:00:00"
