"id","label"
"9483","James Mann"
"9484","David Greenberg"
"9485","Christoph Reuter, translated by Helena Ragg-Kirkby"
"9486","Barbara Victor"
"9487","Jewel Spears Brooker"
"9488","Jennie Erdal"
"9489","Bharat Tandon"
"9490","D.A. Miller"
"9491","Daisy Goodwin"
"9492","Corey Robin"
"9493","Greg Grandin"
"9494","Thomas Blass"
"9495","Eric Ives"
"9496","Roger Owen"
"9497","Caroline Maclean"
"9498","James Hogg, edited by Gillian Hughes"
"9499","Colin Nicholson"
"9500","Joanna Blythman"
"9501","Felicity Lawrence"
"9502","Simon Maxwell and Rachel Slater"
"9503","Isaac Deutscher"
"9504","José Saramago, translated by Margaret Jull Costa"
"9505","Colin McAdam"
"9506","Bruce Laughton"
"9507","Oliver Green"
"9508","Paul Murray"
"9509","Henrietta Garnett"
"9510","Barbara Freese"
"9511","Michael Radford"
"9512","Marcel Proust, edited by Christopher Prendergast, translated by Lydia Davis"
"9513","Marcel Proust, edited by Christopher Prendergast, translated by James Grieve"
"9514","Marcel Proust, edited by Christopher Prendergast, translated by Mark Treharne"
"9515","Marcel Proust, edited by Christopher Prendergast, translated by John Sturrock"
"9516","Marcel Proust, edited by Christopher Prendergast, translated by Carol Clark and Peter Collier"
"9517","Marcel Proust, edited by Christopher Prendergast, translated by Ian Patterson"
"9518","Peter Rushforth"
"9519","Peter Hofschröer"
"9520","Federico Varese"
"9521","David Lane"
"9522","Paul Ginsborg"
"9523","H.C.G. Matthew and Brian Harrison"
"9524","Scott Soames"
"9525","Wayne Franits"
"9526","Guillermo Martínez, translated by Sonia Soto"
"9527","William Tsutsui"
"9528","Mia Couto, translated by David Brookshaw"
"9529","Larry Todd"
"9530","Robert Parker and Pierre-Antoine Rovani"
"9531","Jonathan Nossiter"
"9532","John Whitfield"
"9533","Rosamund Bartlett"
"9534","Rosamund Bartlett and Anthony Phillips"
"9535","Mineke Schipper"
"9536","Mark Danner"
"9537","Karen Greenberg and Joshua Dratel"
"9538","Mark Feeney"
"9539","David Bebbington"
"9540","Régis Debray"
"9541","Malcolm Schofield"
"9542","John T. Hamilton"
"9543","David Anderson"
"9544","Caroline Elkins"
"9545","Michael Bywater"
"9546","Barbara Caine"
"9547","Elizabeth Buettner"
"9548","David Miers"
"9549","Andrew Bacevich"
"9550","John Mueller"
"9551","Christopher Coker"
"9552","Herfried Münkler"
"9553","Courtney Angela Brkic"
"9554","Swanee Hunt"
"9555","Lynne Jones"
"9556","Yuri Slezkine"
"9557","Sean Wilsey"
"9558","Robert Sullivan"
"9559","G.C. Peden"
"9560","Sean Ryder"
"9561","Jacques Chuto, Peter Van der Kamp, Augustine Martin and Ellen Shannon-Mangan"
"9562","Jacques Chuto, Rudolf Holzapfel, Peter Van der Kamp and Ellen Shannon-Mangan"
"9563","Paul Davis"
"9564","Christine Gerrard"
"9565","Nicholas Howe"
"9566","Mary Hollingsworth"
"9567","Michael Bartholomew"
"9568","Hervé le Guyader, translated by Marjorie Grene"
"9569","Stephen Pollard"
"9570","Piers Morgan"
"9571","Rory Stewart"
"9572","Noah Feldman"
"9573","Matthew McAllester"
"9574","Christian Parenti"
"9575","Michael Chabon"
"9576","Michael Friedman"
"9577","Raymond Knapp"
"9578","Seth Koven"
"9579","Dennis Thompson"
"9580","Allyson Pollock"
"9581","Robert Peston"
"9582","Ben Wilson"
"9583","Lewis Baston"
"9584","Susan Scott and Christopher Duncan"
"9585","Lloyd Moote and Dorothy Moote"
"9586","Wendy Orent"
"9587","Irene Guenther"
"9588","Eugenia Paulicelli"
"9589","Peter Barberis"
"9590","Tom Maschler"
"9591","Eric de Bellaigue"
"9592","Alex Woloch"
"9593","Svetislav Basara, translated by Ana Lucic"
"9594","Justin Marozzi"
"9595","Sanford Levinson"
"9596","Fred Anderson and Andrew Cayton"
"9597","Scott Sandage"
"9598","Alexander Masters"
"9599","Lee Harwood"
"9600","Paul Douglass"
"9601","Carolin Crawford"
"9602","Michael Graetz and Ian Shapiro"
"9603","Michael Finkel"
"9604","Jayson Blair"
"9605","Bart Schultz"
"9606","Miriam Toews"
"9607","Nicholas Guyatt"
"9608","Michael O’Brien"
"9609","Patrick Renshaw"
"9610","Conrad Black"
"9611","Sudhir Hazareesingh"
"9612","Patrick Rambaud, translated by William Hobson"
"9613","Max Gallo, translated by William Hobson"
"9614","Stuart Semmel"
"9615","Nicole Krauss"
"9616","William Schniedewind"
"9617","Nicholas Horsfall"
"9618","Neil Kenny"
"9619","Michael Williams"
"9620","Michelle Feynman"
"9621","Neil Belton"
"9622","Georgina Born"
"9623","Ezra Pound, edited by Richard Sieburth"
"9624","Michael Gordin"
"9625","Christopher Browning"
"9626","Georges Simenon"
"9627","Gary Sheffield and John Bourne"
"9628","Maya Jasanoff"
"9629","Gautam Chakravarty"
"9630","Sadakat Kadri"
"9631","Jean-Marie Déguignet, translated by Linda Asher"
"9632","C.T. McIntire"
"9633","John Eglin"
"9634","Louise Glück"
"9635","Lawrence Rosen"
"9636","Olivier Roy"
"9637","Gilles Kepel, translated by Pascale Ghazaleh"
"9638","Göran Therborn"
"9639","Helen Castor"
"9640","Benoit Mandelbrot and Richard Hudson"
"9641","Peter Howarth"
"9642","Edward Thomas, edited by R. George Thomas"
"9643","Joakim Garff, translated by Bruce Kirmmse"
"9644","Leah Price and Pamela Thurschwell"
"9645","Nicole Devarenne"
"9646","Marlene van Niekerk"
"9647","Antjie Krog"
"9648","E.K.M. Dido"
"9649","Patrick Leigh Fermor"
"9650","Patrick Leigh Fermor, edited by Artemis Cooper"
"9651","Elaine Showalter and English Showalter"
"9652","Henry Louis Gates, Jr and Hollis Robbins"
"9653","Tom Reiss"
"9654","Lawrence Lessig"
"9655","Steven Weber"
"9656","Eric von Hippel"
"9657","Nick Laird"
"9658","Patrick Kavanagh, edited by Antoinette Quinn"
"9659","Jonathan Heawood"
"9660","Salma Khadra Jayyusi"
"9661","Patrick Cockburn"
"9662","Nadja Durbach"
"9663","Eric Griffiths and Matthew Reynolds"
"9664","Moshe Lewin, edited by Gregory Elliott"
"9665","Vivien Noakes"
"9666","Lisa Chaney"
"9667","Andrew Smith"
"9668","Saskia Hamilton"
"9669","Gianni Vattimo, translated by William McCuaig"
"9670","Daniel S. Greenberg"
"9671","Chris Mooney"
"9672","Laura Flanders"
"9673","Leo McKinstry"
"9674","Owen Gingerich"
"9675","Uzodinma Iweala"
"9676","Curtis Sittenfeld"
"9677","John Christensen"
"9678","Raymond Baker"
"9679","Elizabeth Ann Danto"
"9680","Cesare Pavese, translated by Geoffrey Brock"
"9681","Amanda Claybaugh"
"9682","Susan Goodman and Carl Dawson"
"9683","Jean Bottéro, translated by Teresa Lavender Fagan"
"9684","James Shapiro"
"9685","John Bayley, selected by Leo Carey"
"9686","Peter D. McDonald"
"9687","Derek Attridge"
"9688","Philip Dawson, foreword by Stephen Payne"
"9689","Alyssa Goldstein Sepinwall"
"9690","Katharine Anderson"
"9691","D. Graham Burnett"
"9692","Mark Monmonier"
"9693","Richard Hamblyn"
"9694","Helen Rozwadowski"
"9695","Ruth Perry"
"9696","Gillian Bennett"
"9697","Barry McCrea"
"9698","Rick Perlstein"
"9699","Mary Hershberger"
"9700","Jung Chang and Jon Halliday"
"9701","William Corbett"
"9702","J.E. Lendon"
"9703","W.F. Deedes"
"9704","David McCullough"
"9705","Francis Murphy, Helen Buckley and Laraine Joyce"
"9706","Matthew Kelly"
"9707","Jeff Britting"
"9708","Isabel de Madariaga"
"9709","Isaac Land"
"9710","Roger Knight"
"9711","Andy Clark"
"9712","Christof Teuscher"
"9713","Sheila Kirk"
"9714","Glenn Most"
"9715","Juergen Schulz"
"9716","Patricia Fortini Brown"
"9717","Justine Picardie"
"9718","Benjamin Kunkel"
"9719","Patrick Barclay"
"9720","David Vise"
"9721","John Battelle"
"9722","Daniel Charles"
"9723","Idith Zertal"
"9724","Lynda Pratt, Tim Fulford and Daniel Sanjiv Roberts"
"9725","Lydie Salvayre, translated by Christopher Woodall"
"9726","Judith Moore"
"9727","William Leith"
"9728","Mark Levene"
"9729","Geoffrey Robertson"
"9730","Jules Vallès, translated by Douglas Parmée"
"9731","Denis Demonpion"
"9732","Michel Houellebecq, translated by Gavin Bowd"
"9733","Stuart Banner"
"9734","Andrew Biswell"
"9735","Neville Braybrooke and June Braybrooke"
"9736","Robert Laughlin"
"9737","Solomon Feferman"
"9738","Rebecca Goldstein"
"9739","Martin Rudwick"
"9740","Toby Shelley"
"9741","David Faber"
"9742","Michael Newton"
"9743","Daniel Heller-Roazen"
"9744","William Fitzgerald"
"9745","Deborah Steiner"
"9746","David Nasaw"
"9747","Neil Steinberg"
"9748","Abdel Bari Atwan"
"9749","Michael Scheuer"
"9750","Bruce Lawrence, translated by James Howarth"
"9751","Andrew Brown"
"9752","Tom McCarthy"
"9753","David Prerau"
"9754","Sameer Rahim"
"9755","Jamal Mahjoub"
"9756","Dane Kennedy"
"9757","Steve Turner"
"9758","James Mangold"
"9759","Katja Behling, translated by R.D.V. Glasgow"
"9760","Albert Memmi, translated by Howard Greenfield"
"9761","Iain McLean and Alistair McMillan"
"9762","Steven Kellman"
"9763","Henry Roth"
"9764","Stephen Youngkin"
"9765","Brian Dillon"
"9766","Aingeal Clare"
"9767","Alice Oswald"
"9768","John Marzluff and Tony Angell"
"9769","István Rév"
"9770","Jane Harris"
"9771","Clair Hughes"
"9772","Frances Richard"
"9773","Hal Foster, Rosalind Krauss, Yve-Alain Bois and Benjamin H.D. Buchloh"
"9774","Robert Bruegmann"
"9775","Alexander Maitland"
"9776","Desmond Seward"
"9777","Thomas Lynch"
"9778","Brian Parsons"
"9779","Brian Cowan"
"9780","Markman Ellis"
"9781","Pierre Bourdieu, translated by Richard Nice"
"9782","Eitan Bar-Yosef"
"9783","Jack McCallum"
"9784","Rabindranath Tagore, edited by Sukanta Chaudhuri"
"9785","Michael Symmons Roberts"
"9786","Emilie Bickerton"
"9787","Catherine Lupton"
"9788","Laura Schreibman"
"9789","Kamran Nazeer"
"9790","Bernard Williams, edited by Myles Burnyeat"
"9791","Bernard Williams, edited by Geoffrey Hawthorn"
"9792","Bernard Williams and A.W. Moore"
"9793","Irène Némirovsky, translated by Sandra Smith"
"9794","Rana Mitter"
"9795","Dorothy Ko"
"9796","Gillian White"
"9797","Elizabeth Bishop, edited by Alice Quinn"
"9798","Andrew Hosken"
"9799","Philip Murphy"
"9800","Alexei Yurchak"
"9801","Robert Bevan"
"9802","Antoine Lilti"
"9803","Ezra Pound, W.D. Snodgrass and Robert Kehew, edited by Robert Kehew"
"9804","John Hirsh"
"9805","Anne Klinck"
"9806","Charles Tilly"
"9807","Michael Gordon and Bernard Trainor"
"9808","Moazzam Begg and Victoria Brittain"
"9809","George Saunders"
"9810","Carmen Callil"
"9811","Marcel Fournier, translated by Jane Marie Todd"
"9812","Suzanne Kirkbright"
"9813","Michael Lapidge"
"9814","Charles Fishman"
"9815","Robert Greenwald"
"9816","Kim Newman"
"9817","David Jenkins"
"9818","Mark Jackson"
"9819","Greg Walker"
"9820","Jane Robins"
"9821","Antony Beevor and Luba Vinogradova"
"9822","Colin Murray and Peter Sanders"
"9823","Stephen Dorril"
"9824","Margo Jefferson"
"9825","Wendy Lesser"
"9826","Marion Elizabeth Rodgers"
"9827","Brigitte Hamann, translated by Alan Bance"
"9828","Mary Lindemann"
"9829","John Heilpern"
"9830","Michela Wrong"
"9831","Dominique Jacquin-Berdal and Martin Plaut"
"9832","Robert Rotberg"
"9833","Philippe Sands"
"9834","Jack Goldsmith and Eric Posner"
"9835","Michael Byers"
"9836","John Durham Peters"
"9837","John Richetti"
"9838","Callie Angell"
"9839","Joseph McElrath and Jesse Crisler"
"9840","Julie Myerson"
"9841","Bruce Clark"
"9842","Michel Warschawski, translated by Levi Laub"
"9843","Suketu Mehta"
"9844","Mark Fainaru-Wada and Lance Williams"
"9845","Nate Blakeslee"
"9846","Imre Kertész, translated by Tim Wilkinson"
"9847","Peter McCullough"
"9848","Stuart Haddon-Riddoch"
"9849","Denis Feeney"
"9850","Jan Felix Gaertner"
"9851","Donald Richie, edited by Leza Lowitz"
"9852","Robert Self"
"9853","Tim Harris"
"9854","Akihito Suzuki"
"9855","Matti-Yrjänä Joensuu, translated by David Hackston"
"9856","Maj Sjöwall and Per Wahlöö, translated by Lois Roth"
"9857","Håkan Nesser, translated by Laurie Thompson"
"9858","Jo Nesbø, translated by Don Bartlett"
"9859","Arnaldur Indridason, translated by Bernard Scudder"
"9860","James Agee"
"9861","Gustave Flaubert, translated by Mark Polizzotti"
"9862","David McKie"
"9863","Jason Roberts"
"9864","Robert Barnett"
"9865","Jason Burke"
"9866","Philip Connors"
"9867","Anthony Giardina"
"9868","Richard Hornsey"
"9869","Matt Houlbrook"
"9870","Christopher Barker"
"9871","Elena Ferrante, translated by Ann Goldstein"
"9872","Joanna Biggs"
"9873","Marisha Pessl"
"9874","Tad Brennan"
"9875","Helen Deutsch"
"9876","James E. Miller"
"9877","T.S. Eliot, edited by Lawrence Rainey"
"9878","John Stubbs"
"9879","Karen Painter and Thomas Crow"
"9880","Curtis Perry"
"9881","Thomas Sugrue"
"9882","Raymond Arsenault"
"9883","Kiran Desai"
"9884","Victoria Schofield"
"9885","Jean-Michel Palmier, translated by David Fernbach"
"9886","Brian Girvin"
"9887","Selina Todd"
"9888","Abdellah Hammoudi, translated by Pascale Ghazaleh"
"9889","Kenneth Powell"
"9890","David Johnson"
"9891","David Cole and James Dempsey"
"9892","Nancy Baker"
"9893","James Risen"
"9894","Eric Boehlert"
"9895","Kim Phillips-Fein"
"9896","Richard Reeves"
"9897","Elizabeth Cowling"
"9898","Gillian Sutherland"
"9899","Philip Waller"
"9900","Edward St Aubyn"
"9901","M.J. Hyland"
"9902","Henry Day"
"9903","Xenophon, translated by Robin Waterfield"
"9904","Tim Rood"
"9905","R.W. Kostal"
"9906","Jerold Frakes"
"9907","Jean Baumgarten, edited and translated by Jerold Frakes"
"9908","David Fishman"
"9909","Jeffrey Shandler"
"9910","Victor Sebestyen"
"9911","Roger Gough"
"9912","Charles Gati"
"9913","David Lawday"
"9914","Christopher Clark"
"9915","Robert Walser, translated and edited by Christopher Middleton"
"9916","Odd Arne Westad"
"9917","Mark Hollingsworth and Paul Halloran"
"9918","Adam Roberts"
"9919","Melanie McFadyean"
"9920","Harmit Athwal"
"9921","Ewen"
"9922","Inigo Thomas"
"9923","Bob Woodward"
"9924","Austin Burt and Robert Trivers"
"9925","Peter Charles Hoffer"
"9926","Kenneth Lapatin et al"
"9927","Johann Joachim Winckelmann, translated by Harry Francis Mallgrave"
"9928","Jerome Kohn and Ron Feldman"
"9929","Hannah Arendt"
"9930","Virginia Spencer Carr"
"9931","Peter Fallon, with notes by Elaine Fantham"
"9932","Geza Vermes"
"9933","John Hyman"
"9934","Stephen Grey"
"9935","William Poole"
"9936","Gordon Teskey"
"9937","Martin Puchner"
"9938","Eleanor Cook"
"9939","Nell Freudenberger"
"9940","Christoph Riedweg, translated by Steven Rendall"
"9941","Charles Kahn"
"9942","Glen Bowersock"
"9943","Nicholas Orme"
"9944","G.R. Evans"
"9945","Maggie Fergusson"
"9946","Brian Murray"
"9947","Alice Kuzniar"
"9948","John Pemble"
"9949","Barry Schwartz"
"9950","Avner Offer"
"9951","Michel Foucault, edited by Jean Khalfa, translated by Jonathan Murphy and Jean Khalfa"
"9952","Bernard O’Donoghue"
"9953","Rich Cohen"
"9954","Julie Elkner"
"9955","James Lovelock"
"9956","Richard Heinberg"
"9957","Nicholas Stern"
"9958","Paolo Dilonardo and Anne Jump, preface by David Rieff"
"9959","Annie Leibovitz"
"9960","Mark Greif"
"9961","James Traub"
"9962","Marina Lewycka"
"9963","Sam Thompson"
"9964","R.T. Naylor"
"9965","Moisés Naím"
"9966","Tim Jeal"
"9967","Richard Sher"
"9968","Arata Isozaki, translated by Sabu Kohso"
"9969","Charles Reeve"
"9970","Alice Goldfarb Marquis"
"9971","Paul Myerscough"
"9972","Adam Curtis"
"9973","Kenneth Helphand"
"9974","Daniel Mendelsohn"
"9975","Kevin Morgan, Gidon Cohen and Andrew Flinn"
"9976","Kevin Morgan"
"9977","Deborah Friedell"
"9978","Byron Rogers"
"9979","Jonathan Bate and Eric Rasmussen"
"9980","Stanley Meisler"
"9981","Hannah Arendt, edited by Jerome Kohn and Ron Feldman"
"9982","Pierre Hadot, translated by Michael Chase"
"9983","Lynn Peril"
"9984","Alaa al-Aswany, translated by Humphrey Davies"
"9985","Galen Strawson et al"
"9986","John Adamson"
"9987","Adeeb Khalid"
"9988","Robert Crews"
"9989","Margaret Caffrey and Patricia Francis"
"9990","Sharon Marcus"
"9991","Jenna Bailey"
"9992","Peter Ho Davies"
"9993","Donald Blount"
"9994","Nicola J. Watson"
"9995","Neal Gabler"
"9996","Michael Barrier"
"9997","Tom Sito"
"9998","Dominic Sandbrook"
"9999","Dana Spiotta"
"10000","David Carpenter"
"10001","Ian Mortimer"
"10002","Primo Levi, translated by Ann Goldstein and Alessandra Bastagli"
"10003","Joe Perkins"
"10004","Joseph Stiglitz"
"10005","Frederic Mishkin"
"10006","William Easterly"
"10007","Graham Pechey"
"10008","Ann Thompson and Neil Taylor"
"10009","Robert Potts"
"10010","Daljit Nagra"
"10011","Edward P. Jones"
"10012","Frederick Taylor"
"10013","Steve Fraser"
"10014","Charles S. Maier"
"10015","Simon Bradley"
"10016","Martha Hanna"
"10017","Alastair Crooke"
"10018","Azzam Tamimi"
"10019","Jamil Hilal"
"10020","Sara Roy"
"10021","Joshua Kurlantzick"
"10022","Joshua Eisenman, Eric Heginbotham and Derek Mitchell"
"10023","Bates Gill, Chin-hao Huang and J. Stephen Morrison"
"10024","Barry Sautman"
"10025","Firoze Manji and Stephen Marks"
"10026","Harry Broadman"
"10027","Charles Tripp"
"10028","Wilfred Nunn"
"10029","Scott Sherman"
"10030","Anthony DePalma"
"10031","Jonathan Miles"
"10032","Evan Hughes"
"10033","Angus McLaren"
"10034","Alun Lewis"
"10035","Peter Sussman"
"10036","Piero Melograni, translated by Lydia Cochrane"
"10037","Franz Niemetschek, translated by Helen Mautner"
"10038","Jane Glover"
"10039","Carina Birman"
"10040","Robert Vitalis"
"10041","Madawi Al-Rasheed"
"10042","Paul Hammond and David Hopkins"
"10043","Karel van der Toorn"
"10044","Leo Turner"
"10045","Daniel Alarcón"
"10046","Joshua Ferris"
"10047","Ed Husain"
"10048","Adam Tooze"
"10049","Thomas K. McCraw"
"10050","Jeremy Scahill"
"10051","Ronald Hyam"
"10052","Christopher Bayly and Tim Harper"
"10053","Yonatan Mendel"
"10054","Eyal Weizman"
"10055","Nigel Cliff"
"10056","Tina Brown"
"10057","Rohan McWilliam"
"10058","Frances Welch"
"10059","David Baldwin"
"10060","Alex Goldfarb, with Marina Litvinenko"
"10061","Colin Dayan"
"10062","Clive Stafford Smith"
"10063","Gary Shteyngart"
"10064","Jonathan Franzen"
"10065","Jeff Gerth and Don Van Natta"
"10066","Alastair Campbell and Richard Stott"
"10067","Rosemarie Bodenheimer"
"10068","Joanne Shattock et al"
"10069","Joel Joffe"
"10070","Gwendoline Riley"
"10071","Adam Thirlwell"
"10072","Karl Schlögel"
"10073","Jochen Hellbeck"
"10074","Tim Heald"
"10075","Roberto Bolaño, translated by Natasha Wimmer"
"10076","Roberto Bolaño, translated by Chris Andrews"
"10077","Ismail Kadare, translated by Arshi Pipa"
"10078","Ismail Kadare, original translation by Tedi Papavrami and Jusuf Vrioni, translated from the French by David Bellos"
"10079","Ismail Kadare, original translation by Tedi Papavrami, translated from the French by David Bellos"
"10080","Ismail Kadare, original translation by Jusuf Vrioni, translated from the French by David Bellos"
"10081","Zhu Wen, translated by Julia Lovell"
"10082","Gavin Drewry, Louis Blom-Cooper and Charles Blake"
"10083","Peter Stanford"
"10084","Rupert Everett"
"10085","K.D. Ewing"
"10086","Didier Fassin, translated by Amy Jacobs and Gabrielle Varro"
"10087","Helen Epstein"
"10088","Philip Jodidio"
"10089","Peter Buchanan"
"10090","Sanjay Subrahmanyam"
"10091","Ramachandra Guha"
"10092","Carlo Emilio Gadda, translated by William Weaver"
"10093","Simon Critchley"
"10094","Alain Badiou, translated by Steven Corcoran"
"10095","Félix Fénéon, translated by Luc Sante"
"10096","David Brion Davis"
"10097","James Walvin"
"10098","Elizabeth Fox-Genovese and Eugene Genovese"
"10099","Mohsin Hamid"
"10100","Lloyd Jones"
"10101","Margaret Bradham Thornton"
"10102","Barack Obama"
"10103","David Mendell"
"10104","David Loades"
"10105","Valentin Groebner, translated by Mark Kyburz and John Peck"
"10106","Jed Smith"
"10107","Arnold Rampersad"
"10108","Dana Thomas"
"10109","Caitlin Zaloom"
"10110","Tom Segev, translated by Jessica Cohen"
"10111","Simon Sebag Montefiore"
"10112","D.L. Raby"
"10113","International Crisis Group"
"10114","John Crowley"
"10115","Steven Hall"
"10116","James Bettley and Nikolaus Pevsner"
"10117","Roger Rapoport"
"10118","Rick Caine and Debbie Melnyk"
"10119","Michael Moore"
"10120","Shadi Bartsch"
"10121","Catharine Edwards"
"10122","Chris Hedges"
"10123","Megan Marshall"
"10124","Charles Capper"
"10125","Tim Lewens"
"10126","Jeremi Suri"
"10127","Michel Feher"
"10128","Robert Hariman and John Louis Lucaites"
"10129","Robert Hutchinson"
"10130","Richard Preston"
"10131","José Maria Eça de Queirós, translated by Margaret Jull Costa"
"10132","Pierre Walker and Greg Zacharias"
"10133","Heather O’Donoghue"
"10134","Douglas Watt"
"10135","Barry Goldwater"
"10136","Annie Dillard"
"10137","John Haynes"
"10138","Paul Morley"
"10139","Anton Corbijn"
"10140","Una McGovern"
"10141","Andy McNab"
"10142","Chris Ryan"
"10143","Eliot Weinberger"
"10144","David Hollinger"
"10145","Claire Keegan"
"10146","G.B. Edwards"
"10147","Daniel Lord Smail"
"10148","O.A. Westad"
"10149","Vijay Prashad"
"10150","James Sanders"
"10151","Forrest Hylton"
"10152","Anthony King"
"10153","Louis MacNeice"
"10154","Louis MacNeice, edited by E.R. Dodds"
"10155","Simon Courtauld"
"10156","Peter Thonemann"
"10157","H.S. Jones"
"10158","Craig Clunas"
"10159","Liam Matthew Brockey"
"10160","Harold Cook"
"10161","Daniel Kennefick"
"10162","Lara Pawson"
"10163","Nicholas Shaxson"
"10164","Mary Kaldor, Terry Lynn Karl and Yahia Said"
"10165","John Ghazvinian"
"10166","Pankaj Mishra"
"10167","Erez Manela"
"10168","Jon Latimer"
"10169","Beate Perrey"
"10170","Laura Tunbridge"
"10171","Robert Creeley"
"10172","Robert Creeley, edited by Benjamin Friedlander"
"10173","Francis Picabia, translated by Marc Lowenthal"
"10174","George Baker"
"10175","Eduard Fraenkel, translated by Tomas Drevikovsky and Frances Muecke"
"10176","Frederick Clayton"
"10177","Michael Kazin"
"10178","Nick Davies"
"10179","Tobias Gregory"
"10180","Joseph Wittreich"
"10181","Craig Venter"
"10182","Brynjar Lia"
"10183","Julia Bush"
"10184","Phebe Gibbes"
"10185","Junot Díaz"
"10186","C.P. Cavafy, translated by Evangelos Sachperoglou"
"10187","C.P. Cavafy, translated by Stratis Haviaras"
"10188","Andrew Nicholson"
"10189","David Margolick"
"10190","T.J. English"
"10191","Irmgard Keun, translated by Michael Hofmann"
"10192","Lewis Siegelbaum"
"10193","Henry Siegman"
"10194","Gershom Gorenberg"
"10195","Idith Zertal and Akiva Eldar"
"10196","Elif Batuman"
"10197","Will Eisner"
"10198","David B."
"10199","Adrian Tomine"
"10200","Ivan Brunetti"
"10201","M.L. West"
"10202","Jacob Weisberg"
"10203","Julia Fox"
"10204","Alexis Wright"
"10205","Hanna Diamond"
"10206","Hélène Berr"
"10207","Elisabeth Ladenson"
"10208","Evelyne Bloch-Dano, translated by Alice Kaplan"
"10209","Matvei Yankelevich"
"10210","Leo Tolstoy, translated by Richard Pevear and Larissa Volokhonsky"
"10211","Giorgio Bassani, translated by Jamie McKendrick"
"10212","Deirdre David"
"10213","Hermann Muthesius, edited by Dennis Sharp, translated by Janet Seligman and Stewart Spencer"
"10214","Mark Scroggins"
"10215","Keith Gessen"
"10216","Elfriede Jelinek, translated by Martin Chalmers"
"10217","Derek Hughes"
"10218","Thomas Cohen"
"10219","Filippo de Vivo"
"10220","David Sedley"
"10221","Pierre Vidal-Naquet, translated by Janet Lloyd"
"10222","Detlev Claussen"
"10223","Richard Cook"
"10224","Eyal Press"
"10225","Paul Krugman"
"10226","Lisa Diamond"
"10227","Tim Crane"
"10228","Kevin Scharp and Robert Brandom"
"10229","Jay Rosenberg"
"10230","Neil Whitehead and Michael Harbsmeier"
"10231","Benjamin Black"
"10232","Susan Nagel"
"10233","J.E.N. Veron"
"10234","Cherie Blair"
"10235","John Prescott, with Hunter Davies"
"10236","Michael Levy"
"10237","Ahmed Rashid"
"10238","Shuja Nawaz"
"10239","Joe Brainard"
"10240","Joseph O’Neill"
"10241","Geoffrey of Monmouth, edited by Michael Reeve, translated by Neil Wright"
"10242","Geoffrey of Monmouth"
"10243","Barbara Graziosi"
"10244","David Fearn"
"10245","Bernhard Schlink, translated by Michael Henry Heim"
"10246","Roxanne Varzi"
"10247","Gillian Whitlock"
"10248","Michael Sheringham"
"10249","Richard Keller"
"10250","Marcus Rediker"
"10251","Heonik Kwon"
"10252","Timothy Snyder"
"10253","Philip Oltermann"
"10254","Thomas Glavinic, translated by John Brownjohn"
"10255","Liudmila Saraskina"
"10256","Helen DeWitt and Ilya Gridneff"
"10257","Gaynor Arnold"
"10258","Caleb Crain"
"10259","Wilkie Collins"
"10260","Liz Brown"
"10261","David Kaufman"
"10262","Jean Starobinski, translated by C. Jon Delogu"
"10263","Ross Hamilton"
"10264","Terence Dooley"
"10265","Wayne Franklin"
"10266","E.M. Forster, edited by Jeffrey Heath"
"10267","Tim Etchells"
"10268","Howard Sturgis"
"10269","Edna Nahshon"
"10270","Enda Delaney"
"10271","Martin Thomas"
"10272","John Woolford, Daniel Karlin and Joseph Phelan"
"10273","William Sherman"
"10274","Reinhold Niebuhr"
"10275","Kirsten Ellis"
"10276","Ruth Butler"
"10277","Andrea Weiss"
"10278","Alastair Campbell"
"10279","Fareed Zakaria"
"10280","Parag Khanna"
"10281","Violette Shamash, edited by Mira Rocca and Tona Rocca"
"10282","Sasson Somekh"
"10283","Matthew Bevis"
"10284","Duncan Wu"
"10285","Mark Richardson"
"10286","Robert Faggen"
"10287","Rachel Cohen"
"10288","Ervand Abrahamian"
"10289","Kasra Naji"
"10290","Akbar Ganji"
"10291","Roger Bland"
"10292","James Cuno"
"10293","Stanley Corngold, Jack Greenberg and Benno Wagner, translated by Eric Patton and Ruth Hein"
"10294","Elisabeth Roudinesco, translated by William McCuaig"
"10295","Anthony Butler"
"10296","Andrew Feinstein"
"10297","Mark Gevisser"
"10298","Louis Masur"
"10299","Jim Endersby"
"10300","John Burrow"
"10301","Darien Shanske"
"10302","Eliane Glaser"
"10303","Margarete Buber-Neumann, translated by Edward Fitzgerald"
"10304","Rodge Glass"
"10305","Thomas Keymer"
"10306","Henry Fielding, edited by Thomas Lockwood"
"10307","Henry Fielding, edited by Martin Battestin, with Sheridan Baker and Hugh Amory"
"10308","Ange Mlinko"
"10309","Alexander Waugh"
"10310","Michael Neill"
"10311","Gary Taylor and John Lavagnino"
"10312","Sarah Howe"
"10313","Robert Edric"
"10314","Jean-Luc Godard"
"10315","Mark Bostridge"
"10316","James Boyce"
"10317","Roberto Saviano, translated by Virginia Jewiss"
"10318","Matteo Garrone"
"10319","Paul Mitchinson"
"10320","Carlo Collodi, translated by Geoffrey Brock"
"10321","Christopher Bigsby"
"10322","Roberto Esposito, translated by Timothy Campbell"
"10323","Yasmin Khan"
"10324","Vazira Fazila-Yacoobali Zamindar"
"10325","Josiah Ober"
